Id,SalePrice
1461,124559.01437225254
1462,153612.99518191363
1463,175670.0360939204
1464,183692.5671131679
1465,193336.5900803146
1466,182878.21385822844
1467,169323.57508153503
1468,173516.21147528433
1469,179777.53041227054
1470,121306.39819014246
1471,204520.15193049298
1472,93562.64366849496
1473,94191.4819029314
1474,151899.02564324258
1475,123823.51855744713
1476,350921.6401577994
1477,249237.5028570334
1478,292335.25184238626
1479,270396.9277213633
1480,426639.99004360265
1481,305153.24726739683
1482,204697.48630995673
1483,184188.3284540281
1484,169776.18224684696
1485,172535.17392983654
1486,199025.4132508208
1487,309796.5375349886
1488,230960.93275531434
1489,206437.95937961148
1490,207431.8902225376
1491,190690.87618603502
1492,91638.9450806057
1493,172822.34085525872
1494,295420.9991201096
1495,289177.7837177087
1496,226666.994923161
1497,180569.09309060936
1498,155201.03609355327
1499,153009.25000712206
1500,161570.25800166253
1501,172370.6554666873
1502,152935.12122341726
1503,265597.7502813348
1504,229120.66996271184
1505,217824.24864424637
1506,174344.17551695195
1507,236521.7885123881
1508,187320.78168800616
1509,155658.01533816726
1510,149559.14087101654
1511,147702.0629298973
1512,167741.30443472127
1513,145860.14330951415
1514,151821.57268069874
1515,187297.0214838838
1516,154232.64968316763
1517,149913.19132090796
1518,132029.85604020086
1519,224776.44344801313
1520,138568.3127372692
1521,143449.8454167413
1522,162942.46903666868
1523,115368.07501197574
1524,123659.5635866391
1525,125098.63028920382
1526,125488.13470807903
1527,106237.33603204419
1528,127060.73804957392
1529,143445.78078246032
1530,161562.4874825079
1531,123467.49545737097
1532,106529.51758756477
1533,144182.94229385312
1534,115476.97153117465
1535,144406.07882378774
1536,115224.57121304367
1537,84003.51811251898
1538,151266.24704181057
1539,200959.99593295006
1540,112710.30932440149
1541,141597.67587017405
1542,136768.58849269233
1543,179314.15156398085
1544,83199.51867750128
1545,102245.17493020812
1546,123574.27795627278
1547,130185.91338780042
1548,125781.53621683054
1549,113444.17091023705
1550,139382.2439440969
1551,119052.06987523631
1552,140775.50978305473
1553,136753.07262958112
1554,111989.5933863681
1555,162336.9774393174
1556,93081.14777711668
1557,113201.13725493364
1558,88993.68246358298
1559,100235.07112777309
1560,141694.95948442176
1561,137497.4782859643
1562,126908.95066178736
1563,123830.6771140513
1564,155328.4451153077
1565,151176.7491958859
1566,221557.3140898184
1567,81110.57943860753
1568,218156.02355324014
1569,137567.26837650355
1570,131159.19792675917
1571,128945.68148982021
1572,143078.51281302105
1573,233630.83541067416
1574,127294.82560046235
1575,216838.920723505
1576,225797.89137509544
1577,198334.4237738541
1578,146047.15202972174
1579,144248.54863007308
1580,186052.17441783365
1581,139830.53180882646
1582,126939.59404505814
1583,327810.2792007377
1584,234801.00350059025
1585,139623.92245368348
1586,71215.94134840927
1587,108029.78117635885
1588,146563.0298259751
1589,96022.5970163922
1590,135701.8944153501
1591,105812.31863502639
1592,121582.45434333922
1593,119827.02825834462
1594,123699.59682072472
1595,122949.89344415869
1596,212136.51039325236
1597,165439.18360686037
1598,185612.30275182848
1599,169033.7941730174
1600,178336.96550118065
1601,76990.42195203643
1602,111815.26725104603
1603,91303.09652713583
1604,271211.6423132884
1605,247943.0041840817
1606,170270.09814905093
1607,161227.54359542596
1608,211548.14046241282
1609,192300.32953633292
1610,160876.03109807562
1611,147534.86703222373
1612,172861.28203314633
1613,171135.8762184956
1614,117679.30766140624
1615,86608.23011455958
1616,83851.8426010411
1617,86395.50187505723
1618,126809.3614163479
1619,132884.60275523484
1620,170123.8324907885
1621,143350.66965227638
1622,137226.5863917016
1623,276304.99805250275
1624,215141.59334041725
1625,127502.84328984917
1626,169679.75994871734
1627,183387.27176759133
1628,266819.09453657817
1629,174703.29516923445
1630,311505.0287111175
1631,200802.31816581788
1632,244298.7504625154
1633,169455.53208425175
1634,183720.72340752583
1635,178234.96305603234
1636,167059.78783235373
1637,178554.4351242986
1638,200370.67714833544
1639,180601.54790359244
1640,236855.97570910436
1641,178460.8234067336
1642,222526.14486734493
1643,221482.7394366204
1644,223133.71302580336
1645,175396.7026749789
1646,156671.122698603
1647,163105.61149358645
1648,138095.39960401936
1649,138069.26448262713
1650,121491.84531857866
1651,121476.44288058589
1652,93244.12289966442
1653,96347.55455215744
1654,151985.16672019858
1655,145213.7307627472
1656,147204.19654815516
1657,151972.68055824353
1658,154466.73283669067
1659,132254.14800130134
1660,151175.24904982094
1661,412740.61356300616
1662,350163.119071096
1663,363504.1198667842
1664,410911.0416189639
1665,312319.9619782403
1666,316355.6309698525
1667,330477.02553577826
1668,329303.768173912
1669,289220.0662985022
1670,334714.1646843607
1671,261786.33535204508
1672,414484.0384080496
1673,287949.4128279894
1674,251323.8120873383
1675,195159.2562194543
1676,196182.21757601146
1677,211704.10338134033
1678,445296.1362477453
1679,371642.30046854686
1680,311754.67059793434
1681,246153.9367953665
1682,298608.0739094493
1683,189494.94171465843
1684,173037.1005389317
1685,174412.46900106134
1686,169822.1597451715
1687,168267.48136883785
1688,189192.38818587072
1689,188962.28206276242
1690,183169.18554035862
1691,173677.8982974977
1692,247878.4976007057
1693,168931.55714037
1694,181893.27276026888
1695,170058.91711013106
1696,273040.9401381426
1697,171139.68846311097
1698,321709.7160377502
1699,322927.66392816347
1700,242769.05403386257
1701,261302.80225699637
1702,254140.67381863724
1703,251342.5989770824
1704,295973.8844361151
1705,221404.0707150714
1706,400668.52834944736
1707,209541.03538878795
1708,210222.27404632026
1709,262328.5022036349
1710,220623.48180841823
1711,251780.6734185547
1712,246785.42909516857
1713,271406.3866970431
1714,216753.76798771913
1715,201622.48539223758
1716,185377.97380210296
1717,166821.0597231158
1718,134494.12628198013
1719,203746.7665164644
1720,239645.89633076644
1721,169756.61675917762
1722,127968.04405513151
1723,160425.4321072655
1724,208625.24583707468
1725,228736.59985235907
1726,192668.3451960855
1727,177467.8988196468
1728,182980.0510731565
1729,164203.2134085742
1730,155147.0004624831
1731,125999.14952247837
1732,129422.65366004352
1733,122923.04279842958
1734,130153.71476720597
1735,132283.57172151364
1736,116860.77153781446
1737,312696.4128829123
1738,212846.39413795242
1739,258959.62514856574
1740,212763.20784031553
1741,185053.9233688026
1742,172922.1013421887
1743,174166.75456165682
1744,285304.271807115
1745,213222.43955081687
1746,221485.56233985536
1747,208714.4909154611
1748,210564.9089001954
1749,159739.85195844402
1750,143430.41564046155
1751,216355.2682803749
1752,121714.58597792854
1753,144736.03080131
1754,191328.49125786094
1755,168345.00149044752
1756,123263.54670776309
1757,120166.02713279946
1758,144546.59811781812
1759,164373.38756607918
1760,159987.95236111252
1761,157170.62321747775
1762,170454.3724850353
1763,167426.3192796356
1764,119280.6145306434
1765,174117.79036246057
1766,168037.62526039002
1767,207139.69728091895
1768,142121.5665198481
1769,165625.25946464055
1770,145281.18944897014
1771,131733.2172207883
1772,141118.16409284214
1773,135916.78590094225
1774,139347.70921706498
1775,134086.07483420317
1776,122278.72047486829
1777,115606.97419781874
1778,133629.6322620745
1779,117432.61211959613
1780,167549.78853303485
1781,129866.81443642282
1782,101125.20642385163
1783,135585.11946677446
1784,97764.95288057646
1785,115191.86377655322
1786,151378.51566190712
1787,168508.47131318846
1788,63797.16465870616
1789,94169.68831589982
1790,89621.87276536944
1791,165784.027891209
1792,153320.86033212897
1793,142895.0133765488
1794,140343.89449602042
