Id,SalePrice
1461,114752.04110932798
1462,149506.72647251448
1463,174533.11429328885
1464,188886.55737004406
1465,199123.98672753174
1466,162333.7923542019
1467,174476.3288896047
1468,153590.78441206124
1469,182211.4796077752
1470,118544.0380904468
1471,182259.89066470438
1472,94673.94240712193
1473,91584.96699213644
1474,139084.55100350187
1475,103380.18803241228
1476,335847.83526098926
1477,245304.44069243319
1478,281877.6788967751
1479,279387.5497503852
1480,429964.68604375765
1481,312577.8939648175
1482,210596.06658107144
1483,176903.3475601936
1484,157123.29240230384
1485,194748.02705588023
1486,187070.46247990715
1487,311864.36814152845
1488,230392.1032447169
1489,188613.89380721803
1490,227251.39506483416
1491,187175.23483024084
1492,88205.31593986682
1493,169335.53969894105
1494,289580.2386482046
1495,278500.37908017734
1496,219465.1030752485
1497,178828.20437969695
1498,169143.0698545457
1499,161486.55111121925
1500,154389.61259015097
1501,171561.58114214122
1502,142795.9870836995
1503,271147.2451596155
1504,236088.72902753422
1505,222789.78893717867
1506,183164.2079077322
1507,226758.65480075908
1508,192102.94954678882
1509,153451.66334292528
1510,142818.66896837184
1511,152424.0212888125
1512,173238.59872042874
1513,145664.9896506631
1514,149275.52044604934
1515,185909.52385589704
1516,153531.11251247194
1517,161561.58823647647
1518,123823.3551219428
1519,204931.65391240836
1520,123954.58823762964
1521,126114.57079799988
1522,175792.95534200207
1523,106618.26779736286
1524,125139.73851346504
1525,114469.73515731336
1526,110283.08575967174
1527,107014.4038096857
1528,131997.6178928027
1529,146664.6417564434
1530,177679.82609426606
1531,103854.7996752777
1532,98316.53573808336
1533,143411.29789111234
1534,123042.24004399563
1535,137945.45430761922
1536,103306.97129469688
1537,58588.38563069295
1538,144410.62987794526
1539,193925.7869588984
1540,86306.85620406119
1541,133708.13571932734
1542,132995.6356242933
1543,167275.29894675303
1544,90229.94987420597
1545,117243.92164291009
1546,136887.41718670234
1547,123637.65380838349
1548,138549.58290934862
1549,121157.59748744476
1550,134609.05491585896
1551,104800.40588969964
1552,125704.253241443
1553,140492.4020635965
1554,112616.80018645969
1555,154474.02115978661
1556,87267.37407700105
1557,106069.08750876998
1558,100671.07659260232
1559,70021.34635949446
1560,128712.21109775029
1561,116879.44878890114
1562,123625.04316458644
1563,115813.9486799664
1564,151661.47555642857
1565,142525.97453655914
1566,231086.14859871156
1567,73996.16249591968
1568,234025.55944807114
1569,117887.13914594801
1570,134561.92472660818
1571,114150.18737749287
1572,133782.58673914088
1573,213113.8789974265
1574,115932.21217692964
1575,216675.4166546968
1576,246483.63806287784
1577,174307.69615373752
1578,143398.20537118072
1579,145847.90458882696
1580,189427.22403221094
1581,153312.31757734666
1582,120995.04119469036
1583,277956.75488062686
1584,205452.52360018823
1585,132494.39982335776
1586,63042.831155426094
1587,105969.31933227842
1588,140349.35913570845
1589,97551.87874066805
1590,125436.94638009541
1591,89636.08584905833
1592,112507.97943892045
1593,129657.15914686452
1594,115141.33953321949
1595,105713.38486599484
1596,197428.3426497676
1597,179309.95650901712
1598,229026.6923731239
1599,164314.96143186372
1600,163005.03901113517
1601,65225.690237163246
1602,109544.44339476356
1603,74147.98797448353
1604,239413.06261048338
1605,235800.08616966807
1606,166195.51541302796
1607,173145.1534541604
1608,217874.51116518758
